,CDS Code,County,District Name,Locale Classifications,District Type,2023-24 Student Enrollment,2023-24 % Unduplicated,BP: 7111 Evaluating Existing Buildings,BP 7111 Year Adopted,BP 7111 Year of Policy Update if applicable,BP 7111 Link to Policy,AR: 7111 Evaluating Existing Buildings,AR 7111 Year Adopted,AR 7111 Year of Policy Update if applicable,AR 7111 Link to Policy,School Board Policy Commitments Score (out of 3),Building Electrification,Energy Efficiency,On-Site Renewables,HVAC: AC,Indoor Air Quality,Energy Resilience,Fleet Electrification,EV Chargers for Parking,Water Conservation,Zero Waste Initiative,Schoolyard Forest,School Gardens,District-Wide Curriculum Environmental or Climate Literacy Indicators (up to 3),Overall District Action and Literacy Initiative Indicators (up to 10),Staff Capacity Indicators (up to 4),W/O Policy Environmental and Climate Action Score (17 points),"Plans, Communication, and Awards Indicators (up to 3)",District-Wide Campus Sustainability Indicators (up to 3),District-Wide Environmental Community and Culture Indicators (up to 3),Environmental and Climate Action Score (20 points),BP7111: Path to PDF,BP7111: PDF Text
533,45700030000000,Shasta,Grant Elementary,Rural,Elementary School District,621,37,0.0,,,,1.0,2006,2006,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030768&revid=ljpccBIaCNcsJLGKDpnj9w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.25,0,0.25,0.0,0.25,0.0,3.25,,
534,45700110000000,Shasta,Happy Valley Union Elementary,Rural,Elementary School District,496,71,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030642&revid=fnzrEr1wSv9WS7Q48evciQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,1,1,1,1.0,1.0,0,0.0,0.0,0,0,0,0,0.0,2.0,0,2.0,0.0,2.0,0.0,5.0,,
535,45700290000000,Shasta,"Igo, Ono, Platina Union Elementary",Rural,Elementary School District,29,83,0.0,,,,1.0,2012,2012,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030663&revid=EslshQb6dvNdewCFQkplusCsU3cA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.25,0,1.25,0.0,0.75,0.5,4.25,,
536,45700450000000,Shasta,Junction Elementary,Rural,Elementary School District,372,28,0.0,,,,1.0,2018,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030863&revid=KzSBL7plu2EN784g1bFrhA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,1.0,1.0,0,0.0,0.0,0,0,0,1,0.5,2.5,0,2.5,0.0,1.5,0.5,5.5,,
537,45700520000000,Shasta,Millville Elementary,Rural,Elementary School District,210,45,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030560&revid=CHuvfgZmOKbFZ6OFslshqy7Jw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,2.5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,1.0,0.0,3.5,,
538,45700780000000,Shasta,North Cow Creek Elementary,Rural,Elementary School District,256,22,0.0,,,,1.0,2006,2006,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030605&revid=wArgts2FKa4z0o39AZm9gQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
539,45701100000000,Shasta,Redding Elementary,Urban,Elementary School District,3173,71,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030361&revid=Gnbv7kw0HG7lC9CeS4zz4w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,1.0,0.0,0,0.0,0.0,1,0,0,1,1.0,3.75,0,3.75,0.0,1.75,0.5,7.25,,
540,45701280000000,Shasta,Shasta Union Elementary,Rural,Elementary School District,102,54,0.0,,,,1.0,2012,2012,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030464&revid=0BQ0gslshuF4EkAOaLnNslshpOfw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,1,1,0.0,1.25,0,1.25,0.0,1.25,0.0,4.25,,
541,45701360000000,Shasta,Shasta Union High,Urban,High School District,5501,52,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030466&revid=1PP5vmfGhplusSC3Uls9rM56w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,1,0.0,0.0,0,0.0,0.0,0,0,0,0,0.5,2.0,0,2.0,0.0,1.0,0.5,5.0,,
542,45752670000000,Shasta,Gateway Unified,Suburban,Unified School District,2298,79,0.0,,,,1.0,2010,2010,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030247&revid=qqeilMXkVgsebBXS7azA7A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,1,1.0,0.0,0,0.0,0.0,0,0,0,1,0.5,2.25,0,2.25,0.0,1.75,0.0,5.25,,
543,46701770000000,Sierra,Sierra-Plumas Joint Unified,Rural,Unified School District,400,45,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030473&revid=W1urmF5n5wSJXISTEUslshR2A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,1,0,1,1.0,1.0,0,1.0,0.0,1,1,1,1,1.5,5.5,0,5.5,0.0,3.0,0.5,9.0,,
544,47701850000000,Siskiyou,Big Springs Union Elementary,Rural,Elementary School District,120,68,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030883&revid=vZnOAd0oVPBx11ymjP41Yw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
545,47702010000000,Siskiyou,Butteville Union Elementary,Rural,Elementary School District,149,42,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030561&revid=tK3byVslshQTWdGII0cpluszDhJQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.25,0,0.25,0.0,0.25,0.0,3.25,,
546,47702430000000,Siskiyou,Dunsmuir Elementary,Rural,Elementary School District,76,87,0.0,,,,1.0,2015,2015,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030639&revid=7f0JG3WtbgdxipiUd94ANg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,1,0.0,1.0,0,0.0,0.0,1,1,0,1,1.0,3.75,0,3.75,0.0,2.75,0.0,6.75,,
547,47702500000000,Siskiyou,Dunsmuir Joint Union High,Rural,High School District,65,75,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030640&revid=Pt3KRWStkhp09IKqdUcrJA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,1.0,1.0,0,0.0,0.0,0,0,0,1,0.0,1.5,0,1.5,0.0,1.5,0.0,4.5,,
548,47703260000000,Siskiyou,Grenada Elementary,Rural,Elementary School District,199,53,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030775&revid=ybvMx1g3AFUlr6R1JV7GQw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,1,1.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.75,0,1.75,0.0,1.25,0.5,4.75,,
549,47703340000000,Siskiyou,Happy Camp Union Elementary,Rural,Elementary School District,115,67,0.0,,,,1.0,2022,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031101&revid=HSHXRMTplusHPW6lGJKB7Soug==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,2.5,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0,1,0.0,1.25,0,1.25,0.0,0.75,0.5,3.75,,
550,47703670000000,Siskiyou,Junction Elementary,Rural,Elementary School District,23,65,0.0,,,,1.0,2018,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030863&revid=KzSBL7plu2EN784g1bFrhA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=p6cSCZdPToF4D3nrlpluslRnw==&PG=6&IRP=0&isPndg=false,3.0,0,1,1,1.0,1.0,0,1.0,0.0,1,1,0,1,0.5,4.0,0,4.0,0.0,3.0,0.5,7.0,,
551,47704660000000,Siskiyou,Siskiyou Union High,Town,High School District,515,57,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030443&revid=90INvvhxI68sWy6dXzfHbw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.5,1.5,0,1.5,0.0,0.5,0.5,4.5,,
552,47704820000000,Siskiyou,Weed Union Elementary,Town,Elementary School District,282,86,0.0,,,,1.0,2023,2023,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030974&revid=E1Eeg1KPhWhxzaIq53n6jg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1.0,1,1,1,1.0,0.0,0,0.0,0.0,1,1,0,0,0.0,3.75,0,3.75,0.0,2.75,1.0,4.75,,
553,47705080000000,Siskiyou,Yreka Union Elementary,Town,Elementary School District,843,73,0.0,,,,1.0,2012,2012,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030505&revid=klXLxwDGRPxYRPBslshlDC9PA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1.0,1.0,0,1.0,0.0,0.0,0.0,4.0,,
554,47705160000000,Siskiyou,Yreka Union High,Town,High School District,692,55,0.0,,,,1.0,2007,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030794&revid=854Gud95CL2hsxSYD9GBDg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
555,47764550000000,Siskiyou,Scott Valley Unified,Rural,Unified School District,622,52,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030845&revid=EOD2mpUn93VMWTslshyvj0DZw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,1,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.5,0,1.5,0.0,1.0,0.5,4.5,,
556,48705240000000,Solano,Benicia Unified,Suburban,Unified School District,4372,26,0.0,,,,1.0,1999,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030525&revid=jdvn2unpurnL8cDNKtC1Ng==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,1.0,0.5,0.5,0.0,4.0,,
557,48705320000000,Solano,Dixon Unified,Town,Unified School District,3489,64,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030623&revid=PDduxsAZ4hA1GKj6Df4TeA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,1,0.0,0.0,0,0,0,0,0.0,1.5,0,1.5,0.0,1.0,0.5,4.5,,
558,48705400000000,Solano,Fairfield-Suisun Unified,Suburban,Unified School District,20411,63,0.0,,,,1.0,2013,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030826&revid=kDIeLcuJd2iIpJ1IzNKCeg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.5,2.0,0,5.0,3.0,1.0,0.5,8.0,,
559,48705650000000,Solano,Travis Unified,Suburban,Unified School District,5430,45,0.0,,,,1.0,2007,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030187&revid=Lb2JbyMpXY5EU0yWpH2JaQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,4.0,0,4.0,0.0,1.5,1.5,7.0,,
560,48705730000000,Solano,Vacaville Unified,Suburban,Unified School District,13376,53,0.0,,,,1.0,2005,2007,https://cdnsm5-ss5.sharpschool.com/UserFiles/Servers/Server_70116628/File/Board/Board%20Policies/Facilities/2918683333465173400.pdf,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.5,1.5,0,2.5,1.0,1.0,0.0,5.5,,
561,48705810000000,Solano,Vallejo City Unified,Urban,Unified School District,11795,84,0.0,,,,1.0,2011,2011,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030838&revid=AaTkfxjFiTW8Zplus7dLYyBUg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,1.5,3,5.0,0.5,1.0,0.5,8.0,,
562,49706070000000,Sonoma,West Sonoma County Union High,Suburban,High School District,1567,44,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030891&revid=PCVrnAQsUWosUTd3wr8hvQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
563,49706150000000,Sonoma,Bellevue Union,Suburban,Elementary School District,1578,89,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030538&revid=U5cDzXIU5MEoL76Uu14VWg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,1.0,0,1.0,0.0,1.0,0.0,4.0,,
564,49706230000000,Sonoma,Bennett Valley Union Elementary,Urban,Elementary School District,920,40,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030541&revid=q31Uv81cPwdkvRJsPanplusIA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,0.5,0.5,4.0,,
565,49706490000000,Sonoma,Cinnabar Elementary,Suburban,Elementary School District,167,89,0.0,,,,1.0,2009,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030588&revid=yibScYHqslOJaFfXbplusglig==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,1.0,0,1.0,0.0,1.0,0.0,4.0,,
566,49706560000000,Sonoma,Cloverdale Unified,Town,Unified School District,1286,68,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030906&revid=OxAH9jQp7aS4SKvBA0cEqA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.5,0.5,1.0,0.0,4.5,,
567,49706720000000,Sonoma,Dunham Elementary,Rural,Elementary School District,164,30,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030637&revid=2u2ybbHvx9wJRXcE7fm34A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.5,1.5,1,3.0,0.5,0.5,0.0,5.5,,
568,49706800000000,Sonoma,Forestville Union Elementary,Rural,Elementary School District,219,43,0.0,,,,1.0,2017,2017,https://zva126.p3cdn1.secureserver.net/wp-content/uploads/2023/09/AR7111-Evaluating-Existing-Buildings.pdf,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
569,49707060000000,Sonoma,Geyserville Unified,Rural,Unified School District,203,61,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030828&revid=B2FjvyBQMvTRd33pluseBLZiQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,1,0,1,1.0,3.0,0,3.0,0.0,1.5,0.5,6.0,,
570,49707220000000,Sonoma,Guerneville Elementary,Town,Elementary School District,357,70,0.0,,,,1.0,2016,2016,https://guernevillebp.wp.iescentral.com/board-policy/?parent=2264&child=2268,3.0,0,1,1,1.0,1.0,0,0.0,0.0,0,0,0,1,1.5,3.5,1,4.5,0.0,2.0,0.0,7.5,,
571,49707300000000,Sonoma,Harmony Union Elementary,Rural,Elementary School District,561,40,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030644&revid=slshCsz6K41Oas7x5yEplusqsCtg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,1.0,0,0.0,0.0,0,1,1,1,0.5,3.0,0,3.5,0.5,2.5,0.0,6.5,,
572,49707630000000,Sonoma,Horicon Elementary,Rural,Elementary School District,73,75,0.0,,,,1.0,2010,2010,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030656&revid=QQburtpD1CVnQMQJRIWMqw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,1,1.0,0.0,0,0.0,0.0,0,0,0,0,0.5,2.25,0,2.25,0.0,1.75,0.0,5.25,,
573,49707890000000,Sonoma,Kenwood,Suburban,Elementary School District,111,29,0.0,,,,1.0,2013,2013,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030676&revid=qVCxECS4hHNiofcSmpN4tQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
574,49707970000000,Sonoma,Liberty Elementary,Suburban,Elementary School District,1684,50,0.0,,,,1.0,2022,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36031038&revid=OplusbmiVQLRplusi5NPBMkslshJnRw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.5,1.0,0,1.0,0.0,0.5,0.0,4.0,,
575,49708390000000,Sonoma,Oak Grove Union Elementary,Rural,Elementary School District,1226,41,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030607&revid=Zu2oHnZrY9Dhrw4Niy7ZBw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0.5,0,0.5,0.0,0.5,0.0,3.5,,
576,49708470000000,Sonoma,Old Adobe Union,Urban,Elementary School District,1918,40,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030619&revid=X8UH4slsh3aysf4YfaCtuaiJA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,,
577,49708540000000,Sonoma,Petaluma City Elementary,Urban,Elementary School District,2430,46,0.0,,,,1.0,2002,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030371&revid=Cd3YTA1pCQJ5yvezyZkK9Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,1,1,2.0,4.0,1,5.0,0.0,1.5,0.5,8.0,,
578,49708620000000,Sonoma,Petaluma Joint Union High,Urban,High School District,4929,44,0.0,,,,1.0,2002,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030371&revid=Cd3YTA1pCQJ5yvezyZkK9Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,1,1,2.0,4.0,0,5.0,1.0,1.5,0.5,8.0,,
579,49708700000000,Sonoma,Piner-Olivet Union Elementary,Urban,Elementary School District,1245,66,0.0,,,,1.0,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030638&revid=yNPuZtsGXg1XjmepluseDVPRg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,1.0,0,1.0,0.0,1.0,0.0,4.0,,
580,49708960000000,Sonoma,Rincon Valley Union Elementary,Urban,Elementary School District,3028,45,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030379&revid=wD3HWbo70OjKp4mAOh1tyg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,1.0,0.5,0.5,0.0,4.0,,
581,49709040000000,Sonoma,Roseland,Urban,Unified School District,2715,91,0.0,,,,1.0,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030391&revid=slshpPc5y6OplWyWF5w6plusjMGw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.5,1.0,0,1.0,0.0,0.5,0.0,4.0,,
582,49709120000000,Sonoma,Santa Rosa Elementary,Urban,Elementary School District,4850,67,0.0,,,,1.0,2017,2017,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030438&revid=YjUdoK05Z46vJ5Js6GMxlQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.5,0,1.0,0.5,0.5,0.0,4.0,,
583,49709200000000,Sonoma,Santa Rosa High,Urban,High School District,9941,49,0.0,,,,1.0,2017,*,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030438&revid=YjUdoK05Z46vJ5Js6GMxlQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.5,1.0,0,1.5,0.5,0.5,0.0,4.5,,
584,49709380000000,Sonoma,Sebastopol Union Elementary,Suburban,Elementary School District,725,49,0.0,,,,1.0,2012,2012,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030457&revid=0xplus2ugAISTJUVvh1XGkElQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,1.0,0,0.0,0.0,0,1,0,1,0.5,3.0,1,5.0,1.0,2.0,0.5,8.0,,
585,49709530000000,Sonoma,Sonoma Valley Unified,Town,Unified School District,3571,60,1.0,1993,1993,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030211&revid=vnkmb15MYgRZjplusskaCgK8g==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030211&revid=0FbDvevZvgfE5QtslshIaLRLw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,0.0,0.0,1,0.0,0.0,0,0,0,1,1.5,2.5,0,3.0,0.5,1.0,0.0,6.0,Sonoma_Valley_Unified_BP7111.pdf,"Policy 7111: Evaluating Existing Buildings Status: ADOPTED Original Adopted Date: 12/14/1993 The adequacy and design of all existing school facilities shall be evaluated periodically in terms of meeting the needs of the instructional program and fulfilling the requirements of law regarding safety and structural soundness, accessibility to the handicapped and energy conservation. A primary consideration in evaluating existing facilities shall be the preservation of a healthful environment for students and staff as well as providing an aesthetically pleasing learning and working atmosphere. In the evaluation of existing buildings, the installation of energy conserving devices, including insulation or the implementation of other design modifications, shall be considered as permitted by law for purposes of reducing energy costs. Board Policy Manual Sonoma Valley Unified School District "
586,49709790000000,Sonoma,Two Rock Union,Rural,Elementary School District,122,52,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030250&revid=hBxSPGNq85bgibP7Tz9X3g==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0,1,0.0,0.75,0,0.75,0.0,0.75,0.0,3.75,,
587,49709950000000,Sonoma,Waugh Elementary,Urban,Elementary School District,776,17,0.0,,,,1.0,2016,2016,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030496&revid=8js5dDIJlJ6cOoc7aI3iTw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3.0,0,0,0,1.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.75,0,0.75,0.0,0.25,0.5,3.75,,
